index,breed_model,breed_CIDD,disease,genetic_disease,effective_ingredients,food
114,Weimaraner,Weimaraner,Entropion,1,"Sardine, Pumpkin, Spinach, Carrot, Blueberry",Clear Sight Sardine Dinner #3
114,Weimaraner,Weimaraner,Entropion,1,"Beef liver, Pumpkin, Kale, Spinach, Blueberry",Eye Protect Beef liver Plate #5
114,Weimaraner,Weimaraner,Entropion,1,"Mackerel, Pumpkin, Pumpkin seeds",Mackerel & Pumpkin with Pumpkin seeds
114,Weimaraner,Weimaraner,Entropion,1,"Mackerel, Carrot, Sweet potato",Mackerel with Carrot & Sweet potato
114,Weimaraner,Weimaraner,Entropion,1,"Beef, Sweet potato, Carrot, Kale, Pumpkin seeds",Retina Guard Beef Mix #4
114,Weimaraner,Weimaraner,Entropion,1,"Salmon, Carrot, Pumpkin seeds",Salmon & Carrot with Pumpkin seeds
114,Weimaraner,Weimaraner,Entropion,1,"Salmon, Mackerel, Carrot",Salmon & Mackerel Stew with Carrot
114,Weimaraner,Weimaraner,Entropion,1,"Salmon, Sardines, Carrot",Salmon & Sardines Stew with Carrot
114,Weimaraner,Weimaraner,Entropion,1,"Salmon, Sardines, Sweet potato",Salmon & Sardines Stew with Sweet potato
114,Weimaraner,Weimaraner,Entropion,1,"Salmon, Sweet potato, Pumpkin seeds",Salmon & Sweet potato with Pumpkin seeds
114,Weimaraner,Weimaraner,Entropion,1,"Salmon, Carrot, Pumpkin",Salmon with Carrot & Pumpkin
114,Weimaraner,Weimaraner,Entropion,1,"Salmon, Carrot, Sweet potato",Salmon with Carrot & Sweet potato
114,Weimaraner,Weimaraner,Entropion,1,"Salmon, Sweet potato, Pumpkin",Salmon with Sweet potato & Pumpkin
114,Weimaraner,Weimaraner,Entropion,1,"Sardines, Carrot, Pumpkin seeds",Sardines & Carrot with Pumpkin seeds
114,Weimaraner,Weimaraner,Entropion,1,"Sardines, Pumpkin, Pumpkin seeds",Sardines & Pumpkin with Pumpkin seeds
114,Weimaraner,Weimaraner,Entropion,1,"Sardines, Sweet potato, Pumpkin seeds",Sardines & Sweet potato with Pumpkin seeds
114,Weimaraner,Weimaraner,Entropion,1,"Sardines, Carrot, Pumpkin",Sardines with Carrot & Pumpkin
114,Weimaraner,Weimaraner,Entropion,1,"Sardines, Carrot, Sweet potato",Sardines with Carrot & Sweet potato
114,Weimaraner,Weimaraner,Entropion,1,"Salmon, Sweet potato, Kale, Spinach, Pumpkin seeds",Vision Shield Salmon Stew #2
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Lean Beef, Easily digestible carbs (rice), Broccoli",Belly Balance Lean Beef Mix
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Egg (whole), Rice, Broccoli",Digest Ease Egg Dinner
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Yogurt, Oats, Broccoli",Gentle Gut Yogurt Plate
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Chicken breast, Sweet potato, Broccoli",Gut Heal Chicken breast Stew
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Mackerel, Oats",Mackerel & Oats Porridge
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Mackerel, Pumpkin, Oats",Mackerel & Pumpkin Oat Porridge
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Mackerel, Sweet potato, Oats",Mackerel & Sweet potato Oat Porridge
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Mackerel, Pumpkin, Sweet potato",Mackerel with Pumpkin & Sweet potato
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Salmon, Pumpkin, Oats",Salmon & Pumpkin Oat Porridge
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Salmon, Pumpkin, Kefir",Salmon & Pumpkin with Kefir
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Salmon, Pumpkin, Plain yogurt",Salmon & Pumpkin with Plain yogurt
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Salmon, Sardines, Pumpkin",Salmon & Sardines Stew with Pumpkin
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Salmon, Sweet potato, Oats",Salmon & Sweet potato Oat Porridge
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Salmon, Sweet potato, Plain yogurt",Salmon & Sweet potato with Plain yogurt
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Salmon, Pumpkin, Sweet potato",Salmon with Pumpkin & Sweet potato
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Sardines, Pumpkin, Oats",Sardines & Pumpkin Oat Porridge
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Sardines, Pumpkin, Plain yogurt",Sardines & Pumpkin with Plain yogurt
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Sardines, Sweet potato, Oats",Sardines & Sweet potato Oat Porridge
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Sardines, Pumpkin, Sweet potato",Sardines with Pumpkin & Sweet potato
114,Weimaraner,Weimaraner,Gastric dilatation-volvulus,1,"Sardine, Pumpkin, Broccoli",Tummy Calm Sardine Bowl
114,Weimaraner,Weimaraner,Hemophilia,1,"Beef liver, Spinach, Kidney beans",Beef liver & Spinach Kidney beans Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Beef liver, Spinach, Lentils",Beef liver & Spinach Lentils Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Beef liver, Pumpkin, Broccoli, Kale, Blueberries",Blood Builder Beef liver Bowl #1
114,Weimaraner,Weimaraner,Hemophilia,1,"Sardine, Sweet potato, Spinach, Bell pepper",Blood Builder Sardine Bowl
114,Weimaraner,Weimaraner,Hemophilia,1,"Chicken breast, Broccoli, Kidney beans",Chicken breast & Broccoli Kidney beans Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Chicken breast, Broccoli, Lentils",Chicken breast & Broccoli Lentils Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Eggs, Bell pepper, Kidney beans",Eggs & Bell pepper Kidney beans Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Eggs, Bell pepper, Lentils",Eggs & Bell pepper Lentils Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Egg (whole), Sweet potato, Kale, Parsley",Iron Boost Egg Stew #2
114,Weimaraner,Weimaraner,Hemophilia,1,"Lean beef, Pumpkin, Bell pepper, Kidney beans, Blueberries",Iron Boost Lean beef Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Lean beef, Kale, Kidney beans",Lean beef & Kale Kidney beans Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Lean beef, Kale, Lentils",Lean beef & Kale Lentils Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Mackerel, Lentils",Mackerel & Lentils Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Salmon, Sweet potato, Kidney beans",Salmon & Sweet potato Kidney beans Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Salmon, Sweet potato, Lentils",Salmon & Sweet potato Lentils Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Sardines, Kidney beans",Sardines & Kidney beans Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Sardines, Lentils",Sardines & Lentils Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Turkey, Parsley, Kidney beans",Turkey & Parsley Kidney beans Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Turkey, Parsley, Lentils",Turkey & Parsley Lentils Stew
114,Weimaraner,Weimaraner,Hemophilia,1,"Salmon, Pumpkin, Parsley, Spinach, Blueberries",Vital Blood Salmon Dinner #3
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Beef trachea, Bell pepper, Brown rice",Beef trachea & Bell pepper Brown Rice Bowl
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Beef trachea, Bell pepper, Oats",Beef trachea & Bell pepper Oat Porridge
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Bone broth, Spinach, Brown rice",Bone broth & Spinach Brown Rice Bowl
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Bone broth, Spinach, Oats",Bone broth & Spinach Oat Porridge
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Salmon, Oats, Bell pepper, Broccoli, Blueberry",Cartilage Care Salmon Dinner
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Chicken feet, Broccoli, Brown rice",Chicken feet & Broccoli Brown Rice Bowl
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Chicken feet, Broccoli, Oats",Chicken feet & Broccoli Oat Porridge
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Chicken sternum cartilage, Asparagus, Brown rice",Chicken sternum cartilage & Asparagus Brown Rice Bowl
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Chicken sternum cartilage, Asparagus, Oats",Chicken sternum cartilage & Asparagus Oat Porridge
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Egg (whole), Brown rice, Asparagus, Bell pepper, Bone broth",Flex & Move Egg Stew
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Green-lipped mussel, Kale, Brown rice",Green-lipped mussel & Kale Brown Rice Bowl
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Green-lipped mussel, Kale, Oats",Green-lipped mussel & Kale Oat Porridge
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Chicken feet, Sweet potato, Spinach, Asparagus, Blueberry",Joint Shield Chicken feet Bowl
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Chicken cartilage, Brown rice, Cabbage, Kale, Blueberry",Joint Support Chicken cartilage Plate #5
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Pork cartilage, Sweet potato, Brown rice",Pork cartilage & Sweet potato Brown Rice Bowl
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Pork cartilage, Sweet potato, Oats",Pork cartilage & Sweet potato Oat Porridge
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Pork ribs, Cabbage, Brown rice",Pork ribs & Cabbage Brown Rice Bowl
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Shark cartilage, Brown rice",Shark cartilage & Brown rice Bowl
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Shark cartilage, Cabbage, Brown rice",Shark cartilage & Cabbage Brown Rice Bowl
114,Weimaraner,Weimaraner,Hip dysplasia,1,"Sardine, Sweet potato, Broccoli, Cabbage, Cod liver oil",Strong Bones Sardine Mix
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Beef liver, Lentils",Beef liver & Lentils Stew
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Beef liver, Sardines, Spinach",Beef liver & Sardines Stew with Spinach
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Beef liver, Spinach, Lentils",Beef liver & Spinach Lentils Stew
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Beef liver, Spinach, Cod liver oil",Beef liver & Spinach with Cod liver oil
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Beef liver, Spinach, Sunflower seeds",Beef liver & Spinach with Sunflower seeds
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Chicken Liver, Sweet potato, Broccoli, Spinach, Cod liver oil",Care Blend Chicken Liver Plate
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Chicken liver, Lentils",Chicken liver & Lentils Stew
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Eggs, Lentils",Eggs & Lentils Stew
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Eggs, Spinach, Lentils",Eggs & Spinach Lentils Stew
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Egg (whole), Sweet potato, Spinach, Broccoli, Pumpkin seeds",Health Guard Egg Mix #4
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Lean beef, Lentils",Lean beef & Lentils Stew
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Mackerel, Lentils",Mackerel & Lentils Stew
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Mackerel, Spinach, Lentils",Mackerel & Spinach Lentils Stew
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Sardine, Sweet potato, Spinach, Broccoli, Cod liver oil",Nourish Sardine Stew #2
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Oysters, Lentils",Oysters & Lentils Stew
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Salmon, Lentils",Salmon & Lentils Stew
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Sardines, Lentils",Sardines & Lentils Stew
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Sardines, Spinach, Lentils",Sardines & Spinach Lentils Stew
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Beef liver, Sweet potato, Broccoli, Spinach, Sunflower seeds",Vitality Beef liver Dinner
114,Weimaraner,Weimaraner,"Hypo-/dysmyelinogenesis (""shaking pup"")",1,"Salmon, Sweet potato, Broccoli, Spinach, Pumpkin seeds",Wellness Salmon Bowl #1
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Beef liver, Asparagus, Lentils",Beef liver & Asparagus Lentils Stew
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Beef liver, Broccoli, Lentils",Beef liver & Broccoli Lentils Stew
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Beef liver, Spinach, Lentils",Beef liver & Spinach Lentils Stew
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Beef liver, Spinach, Flaxseed oil",Beef liver & Spinach with Flaxseed oil
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Beef liver, Spinach, Broccoli",Beef liver with Spinach & Broccoli
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Salmon, Sweet potato, Asparagus, Broccoli, Blueberry",Cartilage Care Salmon Dinner #3
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Chicken, Lentils",Chicken & Lentils Stew
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Eggs, Asparagus, Lentils",Eggs & Asparagus Lentils Stew
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Eggs, Sweet potato, Lentils",Eggs & Sweet potato Lentils Stew
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Beef liver, Sweet potato, Spinach, Asparagus, Flaxseed oil",Flex & Move Beef liver Stew
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Herring, Lentils",Herring & Lentils Stew
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Sardine, Sweet potato, Broccoli, Spinach, Blueberry",Joint Shield Sardine Bowl #1
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Chicken, Sweet potato, Spinach, Asparagus, Blueberry",Joint Support Chicken Plate
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Mackerel, Asparagus, Lentils",Mackerel & Asparagus Lentils Stew
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Mackerel, Spinach, Lentils",Mackerel & Spinach Lentils Stew
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Mackerel, Sweet potato, Lentils",Mackerel & Sweet potato Lentils Stew
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Salmon, Lentils",Salmon & Lentils Stew
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Sardines, Broccoli, Lentils",Sardines & Broccoli Lentils Stew
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Sardines, Spinach, Lentils",Sardines & Spinach Lentils Stew
114,Weimaraner,Weimaraner,Myelodysplasia (spinal dysraphism),1,"Egg (whole), Sweet potato, Broccoli, Spinach, Pumpkin seeds",Strong Bones Egg Mix #4
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Beef, Chickpeas",Beef & Chickpeas Stew
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Beef liver, Chickpeas",Beef liver & Chickpeas Stew
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Bone meal, Chickpeas",Bone meal & Chickpeas Stew
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Chicken breast, Broccoli, Chickpeas",Chicken breast & Broccoli Chickpeas Stew
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Chicken breast, Kale, Chickpeas",Chicken breast & Kale Chickpeas Stew
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Egg yolk, Chickpeas",Egg yolk & Chickpeas Stew
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Eggs, Chickpeas",Eggs & Chickpeas Stew
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Eggs, Seaweed, Chickpeas",Eggs & Seaweed Chickpeas Stew
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Sardine, Sweet potato, Spinach, Chickpeas, Pumpkin seeds",Endo Care Sardine Dinner
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Egg (whole), Sweet potato, Chickpeas, Kale, Seaweed (small amounts)",Gland Guard Egg Mix
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Salmon, Sweet potato, Broccoli, Carrot, Pumpkin seeds",Hormone Balance Salmon Bowl #1
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Lean beef, Chickpeas",Lean beef & Chickpeas Stew
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Lean beef, Seaweed, Chickpeas",Lean beef & Seaweed Chickpeas Stew
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Eggs, Sweet potato, Kale, Broccoli, Pumpkin seeds",Metabolic Fuel Eggs Plate
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Oysters, Chickpeas",Oysters & Chickpeas Stew
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Salmon, Chickpeas",Salmon & Chickpeas Stew
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Sardines, Chickpeas",Sardines & Chickpeas Stew
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Chicken breast, Sweet potato, Carrot, Spinach, Seaweed (small amounts)",Thyroid Support Chicken breast Stew #2
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Turkey, Broccoli, Chickpeas",Turkey & Broccoli Chickpeas Stew
114,Weimaraner,Weimaraner,Pituitary dwarfism,0,"Turkey, Kale, Chickpeas",Turkey & Kale Chickpeas Stew
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Beef liver, Spinach, Sunflower seeds",Beef liver & Spinach with Sunflower seeds
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Egg yolk, Sweet potato, Spinach, Carrot, Blueberry",Bright Eyes Egg yolk Bowl #1
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Sardine, Sweet potato, Kale, Spinach, Blueberry",Clear Sight Sardine Dinner #3
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Mackerel, Sweet potato, Carrot, Kale, Blueberry",Eye Protect Mackerel Plate #5
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Mackerel, Pumpkin, Sunflower seeds",Mackerel & Pumpkin with Sunflower seeds
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Mackerel, Spinach, Sunflower seeds",Mackerel & Spinach with Sunflower seeds
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Beef liver, Pumpkin, Spinach, Carrot, Sunflower seeds",Retina Guard Beef liver Mix #4
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Salmon, Carrot, Sunflower seeds",Salmon & Carrot with Sunflower seeds
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Salmon, Sardines, Carrot",Salmon & Sardines Stew with Carrot
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Salmon, Sweet potato, Sunflower seeds",Salmon & Sweet potato with Sunflower seeds
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Salmon, Carrot, Pumpkin",Salmon with Carrot & Pumpkin
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Salmon, Carrot, Spinach",Salmon with Carrot & Spinach
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Salmon, Carrot, Sweet potato",Salmon with Carrot & Sweet potato
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Salmon, Sweet potato, Pumpkin",Salmon with Sweet potato & Pumpkin
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Sardines, Carrot, Sunflower seeds",Sardines & Carrot with Sunflower seeds
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Sardines, Pumpkin, Sunflower seeds",Sardines & Pumpkin with Sunflower seeds
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Sardines, Sweet potato, Sunflower seeds",Sardines & Sweet potato with Sunflower seeds
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Sardines, Carrot, Pumpkin",Sardines with Carrot & Pumpkin
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Sardines, Carrot, Sweet potato",Sardines with Carrot & Sweet potato
114,Weimaraner,Weimaraner,"Third eyelid (nictitating membrane) abnormalities - ""cherry eye""",1,"Salmon, Pumpkin, Carrot, Kale, Sunflower seeds",Vision Shield Salmon Stew #2
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Beef heart, Beef liver",Beef heart & Beef liver Stew
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Beef heart, Chicken",Beef heart & Chicken Stew
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Beef heart, Mackerel",Beef heart & Mackerel Stew
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Beef heart, Salmon",Beef heart & Salmon Stew
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Beef heart, Sardines",Beef heart & Sardines Stew
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Beef heart, Turkey",Beef heart & Turkey Stew
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Beef liver, Herring",Beef liver & Herring Stew
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Beef liver, Salmon",Beef liver & Salmon Stew
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Beef liver, Sardines",Beef liver & Sardines Stew
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Chicken heart, Sweet potato, Broccoli, Spinach, Pumpkin seeds",Cardio Shield Chicken heart Stew #2
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Chicken, Lamb",Chicken & Lamb Stew
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Chicken, Sardines",Chicken & Sardines Stew
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Beef heart, Sweet potato, Spinach, Broccoli, Flaxseed",Heart Guard Beef heart Bowl #1
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Sardine, Sweet potato, Spinach, Broccoli, Flaxseed",Heart Health Sardine Plate #5
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Lamb, Beef",Lamb & Beef Stew
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Sardines, Mackerel",Sardines & Mackerel Stew
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Egg (whole), Sweet potato, Spinach, Broccoli, Flaxseed",Strong Heart Egg Dinner #3
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Salmon, Sweet potato, Broccoli, Spinach, Pumpkin seeds",Taurine Boost Salmon Mix #4
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Turkey, Herring",Turkey & Herring Stew
114,Weimaraner,Weimaraner,Tricuspid valve dysplasia,1,"Turkey, Mackerel",Turkey & Mackerel Stew
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Chicken, Lentils",Chicken & Lentils Stew
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Chicken, Oats",Chicken & Oats Porridge
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Chicken breast, Pumpkin, Oats",Chicken breast & Pumpkin Oat Porridge
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Chicken breast, Sweet potato, Watermelon",Chicken breast & Sweet potato Bowl with Watermelon
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Chicken breast, Sweet potato, Lentils",Chicken breast & Sweet potato Lentils Stew
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Chicken breast, Sweet potato, Oats",Chicken breast & Sweet potato Oat Porridge
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Eggs, Cucumber, Lentils",Eggs & Cucumber Lentils Stew
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Eggs, Cucumber, Oats",Eggs & Cucumber Oat Porridge
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"White Fish, Rice, Cucumber, Avoid excess: spinach; use pumpkin, Blueberry",Gentle Kidney White Fish Dinner #3
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Chicken breast, Pumpkin, Cauliflower, Zucchini, Blueberry",Kidney Kind Chicken breast Bowl #1
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Chicken, Banana, Cauliflower, Zucchini, Blueberry",Kidney Shield Chicken Plate
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Turkey, White rice, Avoid excess: spinach; use pumpkin, Cauliflower",Low-P Comfort Turkey Mix
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Egg White, Sweet potato, Zucchini, Cucumber",Renal Relief Egg White Stew
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Salmon, Lentils",Salmon & Lentils Stew
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Salmon, Oats",Salmon & Oats Porridge
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Turkey, Pumpkin, Lentils",Turkey & Pumpkin Lentils Stew
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Turkey, Pumpkin, Oats",Turkey & Pumpkin Oat Porridge
114,Weimaraner,Weimaraner,Urolithiasis (stones),1,"Turkey, Sweet potato, Oats",Turkey & Sweet potato Oat Porridge
